speed,angle,start,end
10.0,40.0,0.0,0.0
10.0,45.55555555555556,0.0,0.0
10.0,51.111111111111114,0.0,0.0
10.0,56.666666666666664,0.0,0.0
10.0,62.22222222222222,0.0,0.0
10.0,67.77777777777777,0.0,0.0
10.0,73.33333333333333,0.0,0.0
10.0,78.88888888888889,0.0,0.0
10.0,84.44444444444444,0.0,0.0
10.0,90.0,0.5889,0.6389
11.666666666666666,40.0,0.0,0.0
11.666666666666666,45.55555555555556,0.0,0.0
11.666666666666666,51.111111111111114,0.13890000000000002,0.13890000000000002
11.666666666666666,56.666666666666664,0.0,0.0
11.666666666666666,62.22222222222222,0.0,0.0
11.666666666666666,67.77777777777777,0.0,0.0
11.666666666666666,73.33333333333333,0.0,0.0
11.666666666666666,78.88888888888889,0.0,0.0
11.666666666666666,84.44444444444444,0.43889999999999996,0.5510999999999998
11.666666666666666,90.0,0.13890000000000002,0.7011
13.333333333333334,40.0,0.0,0.0
13.333333333333334,45.55555555555556,0.0,0.0
13.333333333333334,51.111111111111114,0.13890000000000002,0.13890000000000002
13.333333333333334,56.666666666666664,0.13890000000000002,0.20109999999999983
13.333333333333334,62.22222222222222,0.0,0.0
13.333333333333334,67.77777777777777,0.0,0.0
13.333333333333334,73.33333333333333,0.0,0.0
13.333333333333334,78.88888888888889,0.0,0.0
13.333333333333334,84.44444444444444,0.13890000000000002,0.5510999999999998
13.333333333333334,90.0,0.13890000000000002,0.7011
15.0,40.0,0.0,0.0
15.0,45.55555555555556,0.13890000000000002,0.13890000000000002
15.0,51.111111111111114,0.13890000000000002,0.13890000000000002
15.0,56.666666666666664,0.13890000000000002,0.20109999999999983
15.0,62.22222222222222,0.13890000000000002,0.13890000000000002
15.0,67.77777777777777,0.0,0.0
15.0,73.33333333333333,0.0,0.0
15.0,78.88888888888889,0.13890000000000002,0.15109999999999985
15.0,84.44444444444444,0.13890000000000002,0.5510999999999998
15.0,90.0,0.13890000000000002,0.7011
16.666666666666668,40.0,0.0,0.0
16.666666666666668,45.55555555555556,0.13890000000000002,0.13890000000000002
16.666666666666668,51.111111111111114,0.13890000000000002,0.5510999999999998
16.666666666666668,56.666666666666664,0.13890000000000002,0.2510999999999998
16.666666666666668,62.22222222222222,0.13890000000000002,0.13890000000000002
16.666666666666668,67.77777777777777,0.13890000000000002,0.2510999999999998
16.666666666666668,73.33333333333333,0.0,0.0
16.666666666666668,78.88888888888889,0.13890000000000002,0.15109999999999985
16.666666666666668,84.44444444444444,0.13890000000000002,0.5510999999999998
16.666666666666668,90.0,0.13890000000000002,0.7011
18.333333333333336,40.0,0.0,0.0
18.333333333333336,45.55555555555556,0.13890000000000002,0.15109999999999985
18.333333333333336,51.111111111111114,0.13890000000000002,0.4010999999999998
18.333333333333336,56.666666666666664,0.13890000000000002,0.7511
18.333333333333336,62.22222222222222,0.13890000000000002,0.7511
18.333333333333336,67.77777777777777,0.13890000000000002,0.2510999999999998
18.333333333333336,73.33333333333333,0.0,0.0
18.333333333333336,78.88888888888889,0.13890000000000002,0.15109999999999985
18.333333333333336,84.44444444444444,0.13890000000000002,0.5510999999999998
18.333333333333336,90.0,0.13890000000000002,0.5510999999999998
20.0,40.0,0.0,0.0
20.0,45.55555555555556,0.13890000000000002,0.15109999999999985
20.0,51.111111111111114,0.13890000000000002,0.4010999999999998
20.0,56.666666666666664,0.13890000000000002,0.7511
20.0,62.22222222222222,0.13890000000000002,0.7511
20.0,67.77777777777777,0.13890000000000002,0.13890000000000002
20.0,73.33333333333333,0.0,0.0
20.0,78.88888888888889,0.13890000000000002,0.5510999999999998
20.0,84.44444444444444,0.13890000000000002,0.5510999999999998
20.0,90.0,0.13890000000000002,0.5510999999999998
21.666666666666668,40.0,0.0,0.0
21.666666666666668,45.55555555555556,0.13890000000000002,0.15109999999999985
21.666666666666668,51.111111111111114,0.13890000000000002,0.4010999999999998
21.666666666666668,56.666666666666664,0.13890000000000002,0.7511
21.666666666666668,62.22222222222222,0.13890000000000002,0.7011
21.666666666666668,67.77777777777777,0.13890000000000002,0.6510999999999999
21.666666666666668,73.33333333333333,0.13890000000000002,0.15109999999999985
21.666666666666668,78.88888888888889,0.13890000000000002,0.20109999999999983
21.666666666666668,84.44444444444444,0.13890000000000002,0.5510999999999998
21.666666666666668,90.0,0.13890000000000002,0.5510999999999998
23.333333333333336,40.0,0.0,0.0
23.333333333333336,45.55555555555556,0.13890000000000002,0.15109999999999985
23.333333333333336,51.111111111111114,0.13890000000000002,0.20109999999999983
23.333333333333336,56.666666666666664,0.13890000000000002,0.7511
23.333333333333336,62.22222222222222,0.13890000000000002,0.5510999999999998
23.333333333333336,67.77777777777777,0.13890000000000002,0.6510999999999999
23.333333333333336,73.33333333333333,0.13890000000000002,0.15109999999999985
23.333333333333336,78.88888888888889,0.13890000000000002,0.20109999999999983
23.333333333333336,84.44444444444444,0.13890000000000002,0.5510999999999998
23.333333333333336,90.0,0.13890000000000002,0.5510999999999998
25.0,40.0,0.0,0.0
25.0,45.55555555555556,0.0,0.0
25.0,51.111111111111114,0.13890000000000002,0.2510999999999998
25.0,56.666666666666664,0.13890000000000002,0.7511
25.0,62.22222222222222,0.13890000000000002,0.7511
25.0,67.77777777777777,0.13890000000000002,0.6510999999999999
25.0,73.33333333333333,0.13890000000000002,0.15109999999999985
25.0,78.88888888888889,0.13890000000000002,0.2510999999999998
25.0,84.44444444444444,0.13890000000000002,0.5510999999999998
25.0,90.0,0.13890000000000002,0.5510999999999998
